User_ID,Age,Gender,Physical_Activity_Level,Diet_Type,BMI,Caffeine_Intake_mg,Water_Intake_liters,Screen_Time_Hours,Daily_Steps,Calories_Burned,Resting_Heart_Rate,Daily_Sleep_Hours,Deep_Sleep_Hours,Sleep_Quality_Score,Daily_Stress_Level
U00237,36,Female,High,Unhealthy,18.6,144.0,2.9,5.9,11198,1244,51.0,8.1,2.3,4.3,Low
U00238,19,Female,Medium,Healthy,21.3,274.0,1.4,3.4,11586,1510,60.0,7.7,2.6,5.0,Low
U00239,61,Female,Low,Average,,163.0,2.7,6.1,3004,935,70.0,6.8,1.3,3.9,Low
U00240,43,Female,Medium,Healthy,21.5,490.0,1.4,8.1,6508,1789,74.0,5.7,1.3,3.3,Low
U00241,49,Female,Medium,Average,21.7,96.0,1.8,8.5,9639,1274,59.0,6.5,1.2,4.5,Low
U00242,23,Female,High,Unhealthy,23.6,276.0,3.0,4.9,11265,1636,57.0,7.2,2.3,4.7,Low
U00243,49,Female,High,Average,27.6,82.0,1.9,6.9,10120,2118,67.0,,2.3,4.8,Low
U00244,21,Male,Medium,Healthy,23.6,81.0,3.5,8.0,6464,1401,66.0,7.6,2.4,4.9,Low
U00245,28,Male,High,Average,29.3,0.0,2.0,3.8,16460,2187,55.0,8.2,2.5,5.5,Low
U00246,34,Female,Medium,Average,21.0,261.0,3.4,5.1,12279,1349,55.0,7.7,1.2,4.8,Low
U00247,55,Male,Medium,Average,20.0,120.0,4.3,7.0,8009,1210,56.0,7.0,1.4,4.6,Low
U00248,41,Male,Medium,Healthy,32.7,362.0,1.9,4.7,6551,1712,83.0,8.6,1.9,6.3,Low
U00249,22,Female,Medium,Average,22.4,261.0,4.5,6.2,10469,1794,56.0,6.9,2.1,3.3,Low
U00250,69,Male,Low,Unhealthy,19.8,222.0,2.5,13.2,3077,979,66.0,6.1,2.0,2.5,High
U00251,51,Female,Medium,Average,18.0,0.0,2.0,3.2,7111,1035,58.0,7.1,1.7,4.6,Low
U00252,23,Female,Medium,Average,29.3,287.0,2.3,10.6,8833,1646,68.0,7.2,2.5,4.3,Medium
U00253,39,Female,Low,Average,23.6,100.0,2.2,7.9,5711,1484,62.0,7.8,2.0,4.3,Low
U00254,28,Female,Low,Healthy,24.0,0.0,3.6,3.9,4105,1480,69.0,8.9,2.2,5.6,Low
U00255,65,Male,Low,Average,24.4,264.0,3.6,8.7,3467,959,73.0,7.6,2.0,4.6,Medium
U00256,33,Female,Low,Average,29.1,11.0,3.5,7.1,7481,1767,73.0,7.3,2.2,3.6,Medium
U00257,50,Female,Medium,Healthy,24.3,0.0,1.5,10.0,6658,1541,63.0,6.0,1.4,2.5,Low
U00258,26,Other,Low,Healthy,34.4,394.0,2.7,8.7,3160,2127,84.0,6.5,2.2,4.5,Medium
U00259,23,Male,Low,Average,25.5,115.0,1.3,7.5,3417,1166,76.0,7.8,2.0,4.3,Low
U00260,33,Male,Medium,Healthy,29.2,0.0,3.3,6.2,9102,1599,62.0,7.3,1.7,5.3,Low
U00261,46,Female,High,Average,28.2,55.0,2.1,9.9,12598,2042,58.0,7.0,1.4,3.7,Low
U00262,20,Male,Low,Average,24.9,91.0,2.9,6.0,5225,1441,67.0,6.9,1.5,5.0,Low
U00263,37,Female,Low,Healthy,22.7,371.0,2.1,3.5,3922,1567,74.0,8.0,2.3,6.1,Low
U00264,53,Male,High,Average,26.3,0.0,1.1,2.3,13042,2056,58.0,8.0,2.8,5.7,Low
U00265,36,Male,Medium,Average,27.0,0.0,3.2,3.9,6876,1680,69.0,8.1,2.2,4.6,Low
U00266,43,Male,High,Healthy,22.7,347.0,3.3,9.0,13924,1678,50.0,7.6,2.0,4.6,Medium
U00267,20,Male,Low,Healthy,25.7,132.0,2.6,6.1,4670,1440,68.0,7.6,1.6,4.4,Low
U00268,36,Female,Low,Average,29.9,234.0,0.8,5.1,3947,1646,82.0,6.5,2.2,4.4,Low
U00269,37,Female,Low,Average,33.3,126.0,3.1,5.9,4348,1851,78.0,6.9,1.9,4.2,Medium
U00270,49,Male,Low,Average,28.4,503.0,1.9,9.1,2837,1817,84.0,4.8,1.5,2.2,High
U00271,24,Female,High,Healthy,32.5,6.0,2.9,8.6,11852,1691,70.0,7.3,1.2,4.1,Low
U00272,69,Male,High,Unhealthy,22.5,242.0,2.1,7.4,13985,1600,55.0,5.9,1.8,3.3,Low
U00273,58,Female,High,Average,27.8,,2.2,5.5,14358,2005,64.0,7.9,1.6,4.3,Medium
U00274,50,Male,High,Average,30.4,143.0,2.9,6.0,14143,1965,62.0,6.6,2.3,4.4,Medium
U00275,57,Female,High,Healthy,21.4,86.0,1.8,6.7,12229,1501,57.0,6.8,1.2,4.4,Low
U00276,56,Female,Medium,Healthy,23.1,315.0,2.4,4.8,8145,1392,61.0,6.7,1.1,3.9,Low
U00277,35,Female,High,Average,32.0,350.0,2.9,6.7,14076,2423,74.0,,1.5,3.4,Low
U00278,57,Female,Low,Healthy,21.1,80.0,4.2,4.6,3818,1123,65.0,8.9,1.9,5.6,Low
U00279,18,Female,Medium,Healthy,19.6,419.0,2.4,7.9,6695,1103,65.0,7.3,2.5,5.3,Low
U00280,28,Female,Medium,Average,31.1,207.0,3.2,8.2,9038,2072,70.0,6.5,1.8,4.2,Low
U00281,45,Female,High,Average,29.8,276.0,1.6,9.8,13964,1941,61.0,8.2,2.5,3.8,Low
U00282,42,Female,Medium,Average,26.7,423.0,3.9,7.7,6499,1561,,6.7,1.2,3.7,Low
U00283,67,Female,High,Average,24.8,315.0,1.9,7.6,13625,1563,64.0,7.1,2.5,5.2,Low
U00284,40,Male,Medium,Average,23.2,199.0,2.4,4.9,6834,1352,59.0,6.4,2.1,4.5,Low
U00285,48,Female,Medium,Average,26.1,99.0,2.9,6.9,8006,1618,66.0,6.6,2.2,3.5,Low
U00286,47,Male,High,Unhealthy,31.3,606.0,1.9,4.4,18284,2043,65.0,8.6,1.7,4.5,Medium
U00287,59,Female,Low,Average,26.0,81.0,3.4,2.7,4221,1448,72.0,7.9,1.7,4.8,Low
U00288,52,Female,High,Average,33.7,247.0,2.0,6.3,14604,2371,62.0,7.2,2.3,4.0,Medium
U00289,24,Female,Medium,Average,21.4,276.0,3.2,5.7,10848,1105,57.0,6.9,1.5,3.6,Low
U00290,33,Male,Medium,Unhealthy,24.9,283.0,3.4,8.5,8542,1456,69.0,6.7,1.0,2.7,Medium
U00291,43,Male,High,Healthy,23.5,519.0,3.0,4.6,15301,2297,61.0,7.0,2.4,4.8,Low
U00292,65,Female,Medium,Average,20.7,,3.1,14.0,8288,1325,59.0,4.1,0.8,1.0,High
U00293,69,Female,Medium,Average,24.4,185.0,4.5,5.8,7230,1736,67.0,7.7,1.2,4.3,Low
U00294,66,Male,Medium,Average,26.7,432.0,2.8,6.8,8896,1685,77.0,7.9,1.7,4.9,Medium
U00295,19,Male,Low,Average,27.1,179.0,2.6,5.6,6553,1551,74.0,7.3,2.1,4.1,Medium
U00296,18,Female,Medium,Average,33.7,331.0,2.8,8.9,5358,2085,86.0,6.8,1.9,4.7,Medium
U00297,65,Female,Low,Healthy,26.9,229.0,3.5,6.5,3314,1716,78.0,6.2,1.2,4.0,Low
U00298,29,Male,High,Average,29.6,338.0,4.4,4.6,11441,1759,70.0,7.1,1.7,3.6,Low
U00299,22,Male,Low,Unhealthy,,308.0,2.4,2.4,2888,1160,75.0,7.5,2.1,5.4,Medium
U00300,54,Male,Medium,Average,31.7,139.0,1.8,8.4,10446,1729,70.0,7.0,1.9,3.8,Low
U00301,49,Female,High,Healthy,34.6,0.0,3.4,8.6,13525,2095,72.0,7.4,2.2,4.5,Low
U00302,26,Male,High,Average,27.1,0.0,1.4,7.9,16168,2228,56.0,8.5,2.0,5.1,Low
U00303,58,Male,Medium,Unhealthy,21.0,0.0,2.7,6.5,6665,1322,59.0,7.4,1.7,4.2,Low
U00304,52,Male,Medium,Healthy,22.8,186.0,2.7,6.2,6710,1645,59.0,7.4,1.2,4.1,Low
U00305,36,Male,Low,Healthy,26.1,,2.4,8.9,2473,1197,74.0,6.6,2.2,3.7,Low
U00306,65,Female,Medium,Average,26.8,176.0,2.5,6.7,10890,1575,67.0,7.6,2.5,5.0,Low
U00307,33,Male,Low,Average,27.8,220.0,1.2,9.8,5162,1517,73.0,5.7,1.3,2.8,Medium
U00308,20,Male,Medium,Average,26.8,328.0,1.8,6.8,5898,1635,72.0,6.7,2.1,4.5,Medium
U00309,37,Male,Medium,Unhealthy,25.0,275.0,3.2,6.7,10284,1633,59.0,7.1,2.0,4.3,Medium
U00310,41,Male,Medium,Healthy,22.5,335.0,0.9,7.9,7480,1563,71.0,6.2,1.2,2.5,Medium
U00311,50,Male,Medium,Average,26.6,262.0,2.4,10.5,8906,1769,67.0,6.4,1.2,3.0,Medium
U00312,41,Female,Medium,Average,32.4,151.0,2.2,9.9,8094,2041,75.0,7.2,1.2,3.9,Medium
U00313,69,Female,Medium,Unhealthy,29.1,184.0,0.9,6.9,5126,1797,72.0,7.5,2.1,5.1,Low
U00314,28,Female,High,Unhealthy,,72.0,3.9,6.1,11516,2034,57.0,7.7,1.6,3.7,Low
U00315,66,Female,Low,Average,29.1,234.0,1.7,4.0,6030,1204,80.0,6.8,2.2,4.8,Medium
U00316,25,Female,Medium,Average,23.5,0.0,2.9,8.7,9878,1567,57.0,7.4,2.4,5.0,Medium
U00317,53,Male,Low,Average,23.0,359.0,2.1,2.5,2467,1417,73.0,8.7,2.6,5.8,Low
U00318,55,Female,Low,Average,22.0,56.0,1.8,11.3,4311,1777,74.0,7.1,1.9,4.3,Medium
U00319,57,Female,Medium,Healthy,24.5,223.0,2.3,9.1,7570,1507,70.0,8.0,2.7,3.8,Low
U00320,37,Female,Low,Unhealthy,23.3,248.0,2.2,5.1,5712,953,67.0,7.2,2.3,4.4,Medium
U00321,52,Female,Low,Average,29.8,,2.4,10.1,3692,1922,84.0,6.5,1.3,2.6,Medium
U00322,65,Male,High,Healthy,23.1,0.0,1.9,8.4,11695,1379,50.0,5.8,1.2,3.1,Medium
U00323,42,Female,Medium,Unhealthy,21.8,151.0,1.7,8.2,9474,1561,59.0,6.7,1.0,3.3,Low
U00324,52,Female,Low,Average,32.8,282.0,3.3,6.3,5783,1978,78.0,7.6,1.9,5.2,Low
U00325,42,Other,Low,Healthy,23.2,462.0,2.5,8.4,4590,1368,76.0,6.5,1.6,4.2,Low
U00326,46,Male,Low,Healthy,25.6,194.0,2.5,3.5,4858,1047,77.0,7.2,1.4,4.4,Low
U00327,35,Male,Medium,Average,26.8,110.0,1.8,7.2,5609,1491,65.0,7.1,2.4,4.9,Low
U00328,63,Male,Medium,Unhealthy,20.5,504.0,3.8,5.3,5444,928,77.0,7.9,2.0,4.6,Medium
U00329,35,Female,Medium,Unhealthy,29.9,320.0,2.4,6.3,5300,1797,81.0,6.2,1.1,3.9,Low
U00330,19,Male,Low,Average,27.5,406.0,1.0,5.3,5576,1421,74.0,7.5,2.4,4.1,Medium
U00331,52,Male,Medium,Unhealthy,31.2,18.0,2.7,5.4,7225,1424,69.0,8.7,2.1,6.7,Low
U00332,33,Other,Medium,Average,22.3,278.0,1.9,10.2,9652,1643,60.0,6.9,2.1,4.2,Low
U00333,58,Male,Medium,Average,25.4,37.0,3.2,3.4,6799,1288,63.0,6.9,1.5,5.4,Low
U00334,53,Female,High,Average,25.2,4.0,3.3,8.0,13956,1845,51.0,8.1,1.3,4.7,Low
U00335,50,Male,Medium,Average,26.1,287.0,3.2,4.2,6388,1413,67.0,7.4,2.6,4.8,Low
U00336,21,Female,Low,Average,19.2,297.0,2.1,10.3,3508,1273,68.0,7.6,2.4,2.8,High
U00337,50,Female,High,Healthy,25.4,127.0,2.4,8.1,8871,1790,66.0,7.3,1.4,3.6,Low
U00338,31,Female,Low,Healthy,19.3,414.0,2.7,3.5,3523,1153,69.0,5.1,1.6,4.1,Medium
U00339,38,Female,Low,Average,26.4,144.0,3.2,7.8,3391,1434,75.0,6.1,1.9,3.0,Medium
U00340,65,Male,Medium,Unhealthy,17.5,159.0,1.7,5.3,4610,971,65.0,7.0,2.2,5.7,Low
U00341,37,Male,Medium,Unhealthy,17.6,194.0,2.6,7.6,8849,992,52.0,6.8,1.4,3.7,Low
U00342,25,Male,High,Unhealthy,28.3,163.0,4.0,3.7,15722,1926,56.0,8.4,1.5,6.4,Low
U00343,24,Female,Low,Healthy,22.8,391.0,2.1,10.1,3006,1355,71.0,6.1,1.5,2.9,Medium
U00344,20,Female,Medium,Average,21.0,43.0,2.5,2.0,5589,1664,58.0,7.3,2.1,5.5,Low
U00345,34,Male,Low,Average,30.1,86.0,4.6,5.0,6595,1882,77.0,6.7,1.6,4.5,Low
U00346,50,Female,Medium,Average,26.3,21.0,2.3,4.3,8512,1798,62.0,7.4,1.7,3.9,Low
U00347,65,Male,Low,Healthy,28.5,482.0,1.3,7.9,1000,1443,88.0,6.4,1.6,3.9,High
U00348,29,Female,Medium,Average,24.3,151.0,2.5,5.8,7143,1605,66.0,7.3,2.5,5.2,Low
U00349,68,Female,Low,Healthy,35.7,84.0,3.8,6.5,3022,1476,87.0,7.7,2.6,5.4,Low
U00350,39,Male,Low,Unhealthy,22.6,156.0,3.3,5.4,2911,1102,71.0,7.4,2.5,5.7,Medium
U00351,39,Female,Medium,Average,32.0,327.0,1.7,3.6,10184,2148,74.0,5.8,1.2,3.0,Low
U00352,63,Male,High,Average,24.8,299.0,2.8,6.4,14758,1974,54.0,6.2,1.0,3.7,Low
U00353,47,Female,High,Average,18.4,113.0,2.4,3.7,15905,1447,50.0,7.6,2.6,4.8,Low
U00354,55,Female,High,Healthy,26.9,140.0,3.1,2.4,13586,1626,59.0,7.7,1.3,4.4,Low
U00355,55,Male,Medium,Average,26.3,0.0,2.0,8.6,9706,1689,59.0,8.2,2.8,4.5,Low
U00356,62,Male,Low,Average,20.8,220.0,2.9,3.9,3440,1090,62.0,6.5,1.6,4.4,Low
U00357,68,Male,Medium,Average,21.3,392.0,4.0,10.6,8465,1591,66.0,6.6,1.8,3.9,Medium
U00358,25,Female,Medium,Healthy,24.9,112.0,0.5,10.5,8974,1744,67.0,8.0,1.3,3.8,Medium
U00359,44,Female,Low,Average,26.4,295.0,3.0,9.2,3065,1752,72.0,7.0,2.3,4.2,Medium
U00360,44,Male,Low,Healthy,17.5,112.0,3.6,4.2,1000,1137,66.0,8.1,1.5,4.2,Low
U00361,51,Female,Low,Average,29.2,35.0,1.3,12.3,1460,1463,71.0,7.8,2.5,4.4,Medium
U00362,38,Female,Medium,Healthy,23.0,302.0,1.9,2.0,12623,1724,61.0,7.6,1.4,4.8,Low
U00363,47,Male,Low,Average,19.7,552.0,2.2,4.8,4976,1590,75.0,7.1,1.3,3.8,Medium
U00364,50,Male,Low,Average,28.8,281.0,1.9,9.1,5047,1561,77.0,6.6,1.2,2.1,High
U00365,45,Female,Medium,Average,24.9,137.0,1.9,8.9,10842,1713,63.0,8.3,1.5,3.9,Medium
U00366,64,Female,Medium,Healthy,29.9,147.0,2.2,5.2,5750,1724,75.0,7.5,2.1,4.7,Low
U00367,50,Male,Medium,Healthy,26.8,486.0,3.2,5.0,6551,1605,74.0,6.0,0.9,3.8,Low
U00368,22,Male,Medium,Average,25.0,246.0,3.7,6.5,5790,1306,70.0,6.2,1.9,3.5,Low
U00369,65,Male,Low,Healthy,24.4,85.0,3.5,6.8,7534,1783,64.0,6.7,2.0,4.1,Low
U00370,36,Female,Medium,Healthy,26.9,190.0,3.3,5.8,6004,1401,71.0,5.8,1.4,4.4,Low
U00371,21,Male,Low,Average,23.3,232.0,4.0,11.1,5881,1771,69.0,7.6,2.4,4.8,Medium
U00372,52,Male,Medium,Average,21.6,270.0,4.1,5.3,6682,1675,66.0,8.1,2.3,5.0,Low
U00373,66,Female,Medium,Average,27.4,426.0,2.6,10.7,8170,1746,73.0,6.8,2.3,3.7,Medium
U00374,34,Female,High,Healthy,24.4,391.0,3.6,8.0,17810,1933,53.0,7.0,2.0,5.1,Low
U00375,61,Male,Medium,Average,25.1,229.0,2.8,9.5,8571,1442,68.0,5.7,1.6,3.3,Low
U00376,45,Male,Low,Average,29.4,193.0,2.3,3.3,3802,1636,79.0,6.8,1.2,4.1,Low
U00377,47,Female,Medium,Average,24.5,259.0,2.5,9.6,12536,1942,61.0,6.9,2.3,4.1,Medium
U00378,46,Male,Medium,Healthy,25.1,108.0,3.3,9.5,4332,1291,68.0,6.5,1.8,3.2,Low
U00379,63,Male,Medium,Average,22.6,347.0,3.7,5.3,6111,1668,66.0,6.8,1.7,3.6,Low
U00380,23,Female,Low,Average,26.7,169.0,3.0,9.1,3535,1681,77.0,5.7,0.9,2.6,Medium
U00381,52,Male,Medium,Healthy,26.4,273.0,2.2,3.3,10088,1702,64.0,6.3,1.6,4.9,Low
U00382,58,Female,Low,Average,28.6,456.0,2.1,5.8,3244,1718,82.0,6.1,1.6,3.8,High
U00383,54,Female,Medium,Average,22.7,282.0,1.0,9.9,9935,1349,58.0,7.3,2.1,4.0,Medium
U00384,41,Male,Medium,Average,23.2,234.0,2.8,6.5,4555,1321,72.0,7.0,1.3,4.3,Medium
U00385,46,Male,Low,Healthy,28.2,122.0,2.7,6.3,5722,2082,68.0,6.5,1.1,3.7,Medium
U00386,66,Female,High,Average,26.0,188.0,1.7,10.5,16680,2206,51.0,6.7,1.8,2.8,Medium
U00387,63,Female,Medium,Average,,29.0,2.9,2.1,5850,1403,59.0,8.8,2.8,6.4,Low
U00388,48,Female,Medium,Average,30.2,,2.9,6.6,7931,1841,76.0,7.3,2.0,3.6,Medium
U00389,52,Female,Low,Average,18.2,0.0,1.3,6.8,3595,1038,60.0,6.5,2.0,4.8,Low
U00390,50,Male,Medium,Average,28.1,345.0,2.2,5.0,8900,1755,70.0,6.9,1.5,4.6,Low
U00391,69,Female,Medium,Average,19.9,309.0,3.6,10.4,10322,1253,64.0,6.4,1.2,3.3,Medium
U00392,38,Male,High,Average,32.5,214.0,2.0,4.7,11950,2233,71.0,8.2,1.7,6.1,Low
U00393,49,Male,Low,Healthy,18.8,120.0,2.5,4.8,4554,1331,57.0,6.3,1.2,3.3,Low
U00394,40,Male,Low,Average,29.6,197.0,2.6,2.0,4368,1604,75.0,7.0,2.3,5.6,Low
U00395,50,Male,High,Average,24.7,0.0,2.5,9.8,14374,1903,50.0,8.3,2.8,5.0,Low
U00396,20,Female,High,Healthy,23.5,323.0,3.1,6.2,18366,1764,50.0,7.8,2.1,5.1,Low
U00397,35,Male,Low,Healthy,25.7,175.0,3.2,6.2,4240,1441,76.0,6.5,1.8,3.9,Low
U00398,42,Male,Medium,Healthy,27.5,427.0,3.5,6.5,5570,1428,78.0,6.9,2.3,4.8,Low
U00399,59,Male,Low,Average,21.4,258.0,2.2,10.0,5106,1228,67.0,6.1,1.3,3.0,Medium
U00400,48,Female,Medium,Average,,234.0,2.9,11.0,11201,1556,57.0,6.7,1.4,3.8,Medium
U00401,20,Female,High,Unhealthy,27.6,260.0,3.2,2.7,14419,2077,62.0,8.3,2.7,6.0,Low
U00402,57,Male,Low,Unhealthy,18.2,53.0,2.4,5.8,6028,1028,53.0,6.7,1.3,4.4,Medium
U00403,63,Male,Low,Unhealthy,22.7,132.0,1.9,4.2,3371,1365,69.0,7.0,2.4,4.6,Medium
U00404,41,Male,Low,Average,37.2,219.0,2.6,6.4,4621,1853,87.0,7.0,2.2,4.3,Low
U00405,67,Female,Low,Unhealthy,21.1,154.0,2.0,6.8,1655,1184,67.0,6.6,2.2,3.8,Medium
U00406,49,Female,Low,Average,29.6,113.0,1.9,2.7,3085,2045,75.0,7.0,1.4,5.3,Low
U00407,64,Female,High,Average,22.7,157.0,2.7,7.9,14505,1640,59.0,7.6,2.4,5.6,Low
U00408,39,Female,Low,Average,27.0,206.0,2.3,5.9,5004,1283,75.0,7.8,1.7,4.3,Medium
U00409,40,Male,Medium,Healthy,27.6,547.0,2.6,9.0,8873,1914,70.0,5.5,1.3,3.1,Medium
U00410,19,Female,Medium,Healthy,29.5,151.0,1.3,7.1,10560,1954,65.0,6.4,1.8,4.6,Low
U00411,44,Female,Medium,Average,24.2,98.0,2.4,2.7,4942,1499,68.0,6.9,2.4,5.2,Low
U00412,59,Male,Medium,Healthy,33.0,177.0,0.7,8.5,10939,2341,78.0,6.7,1.7,3.9,Low
U00413,19,Male,Low,Average,22.6,425.0,1.7,3.6,2929,1105,78.0,,2.1,4.9,Low
U00414,43,Female,Medium,Unhealthy,25.9,435.0,2.4,3.9,5542,1380,79.0,6.4,2.1,4.6,Low
U00415,34,Female,Low,Healthy,26.0,492.0,3.5,6.2,5555,1631,78.0,7.5,1.5,3.9,Medium
U00416,57,Male,Medium,Average,20.5,209.0,2.9,6.3,5775,1463,62.0,6.5,1.6,4.7,Medium
U00417,50,Female,Low,Average,23.9,296.0,2.6,2.6,6120,1487,75.0,6.1,2.0,3.5,Low
U00418,26,Female,Medium,Average,25.6,42.0,2.2,6.6,3635,1411,73.0,8.6,2.7,4.9,Low
U00419,60,Male,Medium,Unhealthy,23.3,146.0,2.3,6.8,6488,1489,69.0,6.9,1.1,3.9,Low
U00420,65,Male,Medium,Unhealthy,34.8,32.0,3.5,6.7,9754,2276,77.0,8.0,1.3,3.8,Low
U00421,56,Male,Low,Healthy,21.6,270.0,1.6,2.8,5008,990,73.0,7.9,2.6,4.7,Low
U00422,46,Female,Low,Healthy,29.7,205.0,1.9,7.4,1000,1326,83.0,7.3,1.5,5.4,Low
U00423,59,Male,High,Unhealthy,28.4,233.0,3.4,8.5,12008,1882,66.0,7.0,1.5,4.1,Medium
U00424,43,Male,Low,Unhealthy,24.9,73.0,2.2,3.6,1426,1440,74.0,7.8,2.2,5.2,Low
U00425,52,Female,Low,Average,21.5,327.0,4.1,4.3,4207,1677,73.0,6.7,1.9,4.8,Medium
U00426,67,Female,Medium,Healthy,21.9,0.0,3.1,9.0,8102,1396,60.0,5.9,1.7,3.6,Low
U00427,42,Male,High,Average,22.9,162.0,3.4,10.9,13256,1724,56.0,6.7,1.1,2.8,Medium
U00428,41,Male,Medium,Average,17.9,,1.2,6.6,7786,1073,58.0,7.6,2.1,4.6,Medium
U00429,30,Female,Medium,Unhealthy,,0.0,3.3,5.9,5796,1413,61.0,8.2,2.0,4.9,Low
U00430,24,Female,Medium,Average,19.1,257.0,1.8,7.5,6531,996,64.0,7.6,2.4,4.6,Medium
U00431,53,Female,Low,Average,30.4,174.0,3.1,10.4,5600,1741,80.0,6.5,1.2,2.9,High
U00432,62,Male,Medium,Average,,284.0,2.2,4.9,7020,1465,,8.0,2.3,5.6,Medium
U00433,37,Female,High,Average,28.1,499.0,2.7,5.8,12285,1473,70.0,6.2,1.9,4.0,Low
U00434,18,Female,High,Average,27.4,248.0,1.6,5.7,17419,2605,57.0,9.6,3.3,6.8,Low
U00435,25,Female,Low,Healthy,25.7,345.0,1.1,3.5,2231,1534,84.0,7.0,1.9,4.4,Medium
U00436,63,Female,Medium,Average,30.8,407.0,2.6,9.1,10959,2140,72.0,6.3,1.3,3.5,Medium
U00437,33,Male,Medium,Average,22.6,273.0,2.3,7.7,11129,1756,58.0,5.7,1.8,2.6,Low
U00438,31,Male,Low,Average,25.4,70.0,1.8,2.0,2476,1654,,7.3,2.3,5.6,Low
U00439,29,Female,Medium,Unhealthy,28.0,0.0,1.2,7.0,9841,1826,65.0,7.8,1.2,4.7,Low
U00440,68,Female,Low,Average,19.7,256.0,0.5,11.2,1000,1198,70.0,6.7,2.0,3.0,Medium
U00441,40,Female,Medium,Average,37.4,139.0,2.9,7.7,8203,2098,83.0,5.8,1.7,3.7,Low
U00442,32,Male,Low,Average,25.1,392.0,2.3,11.0,2487,1320,73.0,6.3,1.2,3.3,High
U00443,45,Female,Medium,Average,25.6,128.0,2.0,5.6,9010,1333,64.0,5.8,1.6,3.6,Low
U00444,51,Female,Medium,Average,30.0,197.0,2.7,9.4,8629,1885,72.0,7.6,1.9,4.7,Low
U00445,19,Male,Medium,Average,28.7,26.0,3.3,10.3,7446,1626,70.0,7.8,1.6,3.7,Medium
U00446,49,Male,Medium,Unhealthy,25.2,148.0,2.7,6.8,5813,1465,67.0,6.2,1.5,3.9,Low
U00447,40,Female,Low,Average,,58.0,2.1,6.0,5375,1655,66.0,7.4,1.4,4.4,Medium
U00448,39,Female,Medium,Healthy,19.0,72.0,4.2,9.7,7937,1327,61.0,5.7,1.0,2.8,Medium
U00449,68,Female,High,Healthy,22.8,192.0,2.0,8.4,11877,1821,58.0,6.9,2.3,4.8,Low
U00450,42,Female,Low,Average,27.1,108.0,1.4,9.4,3230,1366,75.0,7.0,1.9,4.0,Medium
U00451,39,Male,Medium,Average,26.8,594.0,2.6,8.0,7808,1728,75.0,6.1,1.9,3.5,Medium
U00452,39,Male,Medium,Average,29.9,325.0,2.3,6.8,7801,1679,72.0,6.9,1.5,4.9,Low
U00453,66,Female,Medium,Healthy,24.5,362.0,3.3,6.8,8619,1534,67.0,6.7,1.5,4.8,Low
U00454,69,Female,Medium,Unhealthy,19.5,183.0,2.1,6.1,9911,1310,60.0,7.3,1.8,5.5,Low
U00455,59,Female,Medium,Healthy,29.2,215.0,2.4,8.0,10094,1661,67.0,6.2,2.0,4.5,Low
U00456,23,Female,Low,Average,30.7,135.0,1.8,6.6,3660,1598,78.0,6.9,2.3,4.9,Medium
U00457,32,Male,Medium,Healthy,28.6,,3.1,7.6,8850,1899,82.0,6.1,1.0,3.9,Low
U00458,60,Female,Medium,Average,24.3,183.0,2.6,5.0,7598,1335,72.0,7.0,1.7,4.2,Low
U00459,54,Male,Low,Average,29.2,109.0,2.3,4.9,5820,1560,69.0,9.4,3.1,5.9,Low
U00460,50,Male,Medium,Average,38.0,86.0,2.4,8.5,7735,2458,74.0,7.0,1.8,3.3,Medium
U00461,25,Male,Medium,Average,25.5,250.0,2.5,8.0,8241,1888,66.0,5.6,1.3,2.8,Low
U00462,61,Male,Medium,Average,19.8,413.0,1.4,5.9,7948,1474,62.0,5.7,1.0,3.2,Medium
U00463,61,Male,Low,Average,22.7,363.0,3.4,10.4,4691,1664,73.0,6.4,1.5,2.5,High
U00464,22,Male,High,Average,27.5,86.0,3.4,4.9,15894,2283,55.0,7.7,2.3,5.1,Low
U00465,56,Male,Medium,Unhealthy,18.6,82.0,2.5,8.1,10770,1343,52.0,6.8,1.9,3.6,Medium
U00466,21,Male,Medium,Unhealthy,25.7,386.0,2.4,8.1,10422,2099,70.0,5.2,1.2,1.8,Medium
U00467,23,Female,Low,Average,26.5,515.0,1.7,7.1,4064,1799,74.0,5.2,1.6,2.1,Medium
U00468,62,Male,Medium,Healthy,31.1,178.0,3.9,10.2,7913,1857,72.0,5.7,1.5,2.4,Low
U00469,49,Male,High,Unhealthy,30.2,380.0,3.7,11.1,13324,2093,68.0,5.8,1.2,2.4,High
U00470,69,Female,Medium,Unhealthy,28.5,0.0,2.8,4.1,10016,1693,67.0,6.5,1.2,4.7,Low
U00471,47,Female,Medium,Average,17.5,73.0,3.2,2.0,8490,1195,54.0,8.2,2.3,5.2,Low
U00472,64,Female,Medium,Average,28.7,48.0,3.5,5.8,12923,1641,62.0,7.4,1.4,5.5,Low
U00473,52,Male,Medium,Average,27.8,261.0,3.3,4.5,7872,1587,70.0,7.7,1.5,5.1,Low
U00474,57,Female,Low,Average,26.0,173.0,1.8,5.9,6282,1710,70.0,8.1,1.7,4.8,Medium
U00475,69,Male,Medium,Unhealthy,18.1,235.0,2.3,11.5,11060,1142,53.0,6.5,2.2,3.2,Medium
U00476,33,Male,Medium,Average,21.9,382.0,2.9,13.7,11007,1472,61.0,5.2,1.5,2.1,High
U00477,30,Male,Low,Average,20.3,102.0,2.7,4.6,3505,1266,66.0,8.0,2.7,5.0,Low
